event_id,year,longitude,latitude,depth,magnitude,mb,ms,strike1,dip1,rake1,distance_to_boundary,boundary_type,plate1,plate2,segment_id,relative_velocity,movement_direction,convergence_rate,transform_rate,extension_rate,boundary_motion_type,grid_cell,is_near_boundary,fault_type,fault_type_code
C201712021720A,2017,28.66,-2.69,12.3,4.8,0.0,4.8,1.0,156.0,248.0,0.4370032609718143,:CRB,SO,AF,213,0.2372432127669475,100.52320839339733,0.07117296383008424,0.11862160638347374,0.0474486425533895,transform,208_87,1,normal,2
C201802051637A,2018,26.7,-8.45,10.0,4.9,0.0,4.9,11.0,109.0,262.0,3.7330020557320878,:CRB,SO,AF,213,0.20043360628604212,104.48996318665249,0.06013008188581263,0.10021680314302106,0.04008672125720843,transform,206_81,0,normal,2
C201803241027A,2018,40.01,13.4,10.0,5.2,0.0,5.2,10.0,98.0,330.0,0.20717577078413485,:CRB,AR,AF,210,1.0483707869438028,79.924213625351,0.31451123608314085,0.5241853934719014,0.20967415738876058,transform,220_103,1,strike-slip,0
C201806052255A,2018,40.97,-11.94,10.0,5.1,0.0,5.1,4.0,58.0,154.0,6.327061527281049,:CRB,SO,AF,213,0.10946863375234805,114.62950508246044,0.032840590125704415,0.05473431687617403,0.021893726750469612,transform,220_78,0,strike-slip,0
C201808131354A,2018,39.81,16.0,10.0,4.7,0.0,4.7,14.0,280.0,137.0,0.2675276621211382,:CRB,AR,AF,210,0.9457922632691664,77.5704937415118,0.2837376789807499,0.4728961316345832,0.1891584526538333,transform,219_106,1,reverse,1
C201901051813A,2019,31.4,3.09,10.0,4.8,0.0,4.8,12.0,291.0,53.0,0.5643852712465127,:CRB,SO,AF,213,0.2702923751219872,96.86542852384363,0.08108771253659616,0.1351461875609936,0.05405847502439745,transform,211_93,1,reverse,1
C201903061954A,2019,40.23,17.92,10.0,5.0,0.0,5.0,15.0,79.0,326.0,0.24506988799115834,:CRB,AR,AF,210,0.8827938969773026,76.10779630858471,0.26483816909319075,0.4413969484886513,0.17655877939546052,transform,220_107,1,normal,2
C201903062124A,2019,40.19,17.9,10.0,4.7,0.0,4.7,10.0,63.0,188.0,0.20921579768267903,:CRB,AR,AF,210,0.8826320105848193,76.10605843665292,0.2647896031754458,0.44131600529240966,0.17652640211696388,transform,220_107,1,strike-slip,0
C201903081720A,2019,40.17,18.11,10.0,4.6,0.0,4.6,33.0,291.0,127.0,0.24370320063552833,:CRB,AR,AF,210,0.8742464315819776,75.91487086170434,0.26227392947459327,0.4371232157909888,0.1748492863163955,transform,220_108,1,reverse,1
C201903210915A,2019,32.11,-7.91,22.0,5.5,0.0,5.5,9.0,260.0,357.0,0.2522863452507886,:CRB,SO,AF,213,0.18040054170970876,106.76243947700925,0.05412016251291263,0.09020027085485438,0.03608010834194175,transform,212_82,1,strike-slip,0
C201903241621A,2019,38.16,-3.07,10.0,4.7,0.0,4.7,4.0,38.0,129.0,7.304439006768415,:CRB,SO,AF,213,0.19539925632481747,105.53092089789294,0.05861977689744524,0.09769962816240874,0.039079851264963494,transform,218_86,0,reverse,1
C201906301426A,2019,40.67,13.41,10.0,4.5,0.0,4.5,19.0,234.0,132.0,0.3363939505995913,:CRB,AR,AF,210,1.0624855251973209,80.23173249144315,0.31874565755919626,0.5312427625986604,0.21249710503946417,transform,220_103,1,reverse,1
C201908200654A,2019,36.87,-4.22,10.0,4.8,0.0,4.8,8.0,255.0,105.0,5.605358793476112,:CRB,SO,AF,213,0.19093567937649425,105.91329925176598,0.05728070381294827,0.09546783968824712,0.03818713587529885,transform,216_85,0,reverse,1
C201909051850A,2019,26.96,-1.94,10.0,5.0,0.0,5.0,4.0,185.0,94.0,1.9423997657794325,:CRB,SO,AF,213,0.2503960270637231,99.01988777820121,0.07511880811911693,0.12519801353186155,0.050079205412744625,transform,206_88,0,reverse,1
C201909090038A,2019,30.74,-6.47,25.0,5.4,0.0,5.4,2.0,71.0,162.0,0.7651669222463797,:CRB,SO,AF,213,0.19813335387356545,104.83274001769433,0.05944000616206963,0.09906667693678273,0.039626670774713095,transform,210_83,1,strike-slip,0
C201909111906A,2019,40.14,16.58,10.0,5.0,0.0,5.0,70.0,157.0,342.0,0.2333054864335597,:CRB,AR,AF,210,0.9313323183064295,77.22530926195401,0.27939969549192883,0.46566615915321474,0.1862664636612859,transform,220_106,1,strike-slip,0
C201910302055A,2019,28.47,-2.78,10.0,5.1,0.0,5.1,8.0,310.0,193.0,0.5649038662462852,:CRB,SO,AF,213,0.23735920002386024,100.50555985126073,0.07120776000715807,0.11867960001193012,0.04747184000477205,transform,208_87,1,strike-slip,0
C202003210642A,2020,44.88,-12.33,10.0,5.0,0.0,5.0,6.0,224.0,317.0,10.253973550287716,:CRB,SO,AF,213,0.09169279761750015,116.85156213432603,0.027507839285250045,0.04584639880875008,0.018338559523500032,transform,224_77,0,normal,2
C202004012218A,2020,41.03,-13.16,10.0,4.7,0.0,4.7,9.0,252.0,158.0,6.331753711255676,:CRB,SO,AF,213,0.09861061205101684,115.71548237198458,0.029583183615305052,0.04930530602550842,0.01972212241020337,transform,221_76,0,strike-slip,0
C202004242107A,2020,32.33,-3.39,10.0,4.4,0.0,4.4,6.0,1.0,91.0,3.2417458371223358,:CRB,SO,AF,213,0.2161182961178758,102.96111135859407,0.06483548883536273,0.1080591480589379,0.04322365922357516,transform,212_86,0,reverse,1
C202005031936A,2020,36.06,2.85,10.0,5.0,0.0,5.0,1.0,81.0,173.0,2.170876460349598,:CRB,SO,AF,213,0.2504510258942263,99.32952972395893,0.07513530776826789,0.12522551294711315,0.050090205178845264,transform,216_92,0,strike-slip,0
C202008121713A,2020,39.81,-7.33,17.5,6.0,0.0,6.0,4.0,121.0,227.0,6.299995838887517,:CRB,SO,AF,213,0.15355729426682085,110.0536758588305,0.04606718828004625,0.07677864713341043,0.03071145885336417,transform,219_82,0,normal,2
C202008131454A,2020,39.81,-7.36,10.0,5.1,0.0,5.1,0.0,113.0,203.0,6.2824361174627175,:CRB,SO,AF,213,0.1533026463698901,110.07988005507596,0.04599079391096703,0.07665132318494505,0.030660529273978023,transform,219_82,0,strike-slip,0
C202008240703A,2020,34.6,-11.18,10.0,5.0,0.0,5.0,3.0,59.0,316.0,0.18758883229019643,:CRB,SO,AF,213,0.14233709158531305,110.82624472597374,0.04270112747559391,0.07116854579265652,0.02846741831706261,transform,214_78,1,normal,2
C202008241413A,2020,29.26,-3.75,10.0,5.0,0.0,5.0,6.0,279.0,170.0,0.3733328998360594,:CRB,SO,AF,213,0.2263268022597451,101.74065617828282,0.06789804067792353,0.11316340112987255,0.045265360451949024,transform,209_86,1,strike-slip,0
C202011272241A,2020,40.06,18.05,10.0,4.6,0.0,4.6,13.0,52.0,260.0,0.12447188437555078,:CRB,AR,AF,210,0.8739859993958916,75.91440033598667,0.26219579981876745,0.4369929996979458,0.17479719987917833,transform,220_108,1,normal,2
