accuracy,auc_1,loss,precision_1,recall_1,val_accuracy,val_auc_1,val_loss,val_precision_1,val_recall_1,learning_rate
0.8726959228515625,0.9719839692115784,0.7686945199966431,0.5111978054046631,0.9918596744537354,0.8359375,0.8356196880340576,1.2176835536956787,0.46004319190979004,0.7123745679855347,0.0005000000237487257
0.8780059814453125,0.9736504554748535,0.756248950958252,0.5219174027442932,0.9924329519271851,0.835693359375,0.8367772698402405,1.217592477798462,0.45945945382118225,0.7107023596763611,0.0005000000237487257
0.878662109375,0.9738965630531311,0.7503759860992432,0.5232937932014465,0.9916303753852844,0.839599609375,0.8397958874702454,1.2107255458831787,0.46718576550483704,0.7023411393165588,0.0005000000237487257
0.88031005859375,0.9748402237892151,0.7414161562919617,0.5267748236656189,0.9902545213699341,0.8330078125,0.8499464988708496,1.1827099323272705,0.4547368288040161,0.7224080562591553,0.0005000000237487257
0.8835601806640625,0.9766314029693604,0.7266192436218262,0.5335795879364014,0.9938087463378906,0.837158203125,0.8561497926712036,1.1735745668411255,0.46262189745903015,0.714046835899353,0.0005000000237487257
0.889404296875,0.9779404401779175,0.7147510051727295,0.5465101599693298,0.9928915500640869,0.842041015625,0.8597504496574402,1.1700090169906616,0.47280800342559814,0.7123745679855347,0.0005000000237487257
0.8924713134765625,0.9794448018074036,0.7016904354095459,0.5534290075302124,0.9946113228797913,0.84228515625,0.8589093685150146,1.1704118251800537,0.4732142984867096,0.7090300917625427,0.0005000000237487257
0.8979339599609375,0.9798792004585266,0.6941094398498535,0.5665205121040344,0.9925475716590881,0.84716796875,0.8626589775085449,1.163509488105774,0.48405465483665466,0.7107023596763611,0.0005000000237487257
0.9002532958984375,0.9814568758010864,0.6808115243911743,0.5718797445297241,0.9965603947639465,0.851806640625,0.8671368360519409,1.153996467590332,0.49471211433410645,0.7040134072303772,0.0005000000237487257
0.903717041015625,0.9822306036949158,0.6693929433822632,0.5805826783180237,0.9962164759635925,0.859375,0.8719481229782104,1.1475167274475098,0.5134803652763367,0.7006688714027405,0.0005000000237487257
0.906768798828125,0.9828400015830994,0.6607581377029419,0.5885303616523743,0.9954138994216919,0.861328125,0.8751274347305298,1.1456972360610962,0.5188442468643188,0.6906354427337646,0.0005000000237487257
0.909515380859375,0.9840011596679688,0.6500595211982727,0.5958923101425171,0.9946113228797913,0.863037109375,0.8779542446136475,1.1397943496704102,0.5234473943710327,0.6906354427337646,0.0005000000237487257
0.914459228515625,0.9847502112388611,0.6393783092498779,0.6095485687255859,0.9939234256744385,0.8662109375,0.8877933025360107,1.1134800910949707,0.53125,0.7107023596763611,0.0005000000237487257
0.913787841796875,0.9859997630119324,0.6266593933105469,0.607412576675415,0.9958724975585938,0.865966796875,0.8794682025909424,1.1371819972991943,0.53121018409729,0.6973243951797485,0.0005000000237487257
0.9209747314453125,0.9861887097358704,0.6183761358261108,0.6282673478126526,0.9948406219482422,0.871337890625,0.8953508734703064,1.1020416021347046,0.546044111251831,0.7040134072303772,0.0005000000237487257
0.9217529296875,0.9874590039253235,0.6050477027893066,0.6307669878005981,0.9938087463378906,0.869384765625,0.8929507732391357,1.1054400205612183,0.5405405163764954,0.7023411393165588,0.0005000000237487257
0.925140380859375,0.9884698390960693,0.5917324423789978,0.6408950090408325,0.9950699210166931,0.873046875,0.8884257078170776,1.1204063892364502,0.55078125,0.7073578834533691,0.0005000000237487257
0.928924560546875,0.9893163442611694,0.5800225138664246,0.6531273722648621,0.9936941266059875,0.877197265625,0.9018777012825012,1.0814954042434692,0.5620915293693542,0.7190635204315186,0.0005000000237487257
0.9308624267578125,0.9899216294288635,0.5704689025878906,0.6591478586196899,0.9950699210166931,0.880126953125,0.8984144330024719,1.09555983543396,0.5720053911209106,0.7107023596763611,0.0005000000237487257
0.93377685546875,0.9907148480415344,0.5562689304351807,0.6686941981315613,0.9957578778266907,0.883544921875,0.8979356288909912,1.1105165481567383,0.584144651889801,0.7023411393165588,0.0005000000237487257
0.9375457763671875,0.9911900758743286,0.5455309152603149,0.6816291213035583,0.9958724975585938,0.892333984375,0.9167235493659973,1.0604339838027954,0.611347496509552,0.7207357883453369,0.0005000000237487257
0.9400634765625,0.9920669198036194,0.5337415933609009,0.6911787986755371,0.9935794472694397,0.893798828125,0.9085649847984314,1.0973660945892334,0.6225563883781433,0.692307710647583,0.0005000000237487257
0.942901611328125,0.9926778674125671,0.5206303596496582,0.7009360790252686,0.9958724975585938,0.889404296875,0.8981689810752869,1.1111462116241455,0.6061493158340454,0.692307710647583,0.0005000000237487257
0.945037841796875,0.9931749701499939,0.5091438293457031,0.7094240784645081,0.9942673444747925,0.89599609375,0.9150575399398804,1.0662987232208252,0.6279761791229248,0.7056856155395508,0.0005000000237487257
0.947845458984375,0.9940428733825684,0.49696168303489685,0.7197911739349365,0.9957578778266907,0.9013671875,0.925807774066925,1.0495471954345703,0.6501547694206238,0.7023411393165588,0.0005000000237487257
0.9525604248046875,0.9947047233581543,0.48443225026130676,0.7386682629585266,0.9958724975585938,0.903564453125,0.9226220846176147,1.0613995790481567,0.656877875328064,0.7107023596763611,0.0005000000237487257
0.95458984375,0.9950700998306274,0.4725411832332611,0.7471185326576233,0.9958724975585938,0.902587890625,0.9228931665420532,1.0576335191726685,0.6537867188453674,0.7073578834533691,0.0005000000237487257
