longitude latitude
126.130000 4.000000
123.110000 24.960000
123.200000 24.950000
126.940000 10.240000
125.520000 12.530000
125.470000 12.560000
126.720000 10.620000
125.850000 1.340000
126.440000 4.490000
126.380000 6.000000
126.540000 5.630000
123.290000 8.300000
126.950000 5.860000
126.340000 9.830000
125.910000 5.590000
123.640000 0.050000
120.940000 18.540000
125.670000 4.560000
125.120000 4.550000
124.520000 4.230000
126.170000 11.230000
126.810000 10.670000
126.810000 10.410000
126.640000 10.430000
122.110000 1.230000
125.670000 4.710000
126.160000 9.210000
126.930000 10.520000
125.080000 4.600000
125.140000 4.680000
122.200000 1.370000
122.090000 1.280000
122.170000 1.360000
122.470000 9.980000
125.810000 5.980000
126.060000 0.810000
121.450000 22.340000
125.820000 1.620000
120.710000 14.070000
139.850000 35.530000
122.410000 10.970000
121.220000 18.950000
121.630000 23.910000
126.640000 10.970000
128.350000 2.580000
126.170000 6.700000
126.230000 0.530000
126.220000 0.560000
121.190000 19.060000
126.580000 4.190000
126.680000 4.150000
125.460000 1.110000
123.750000 12.140000
126.590000 1.570000
120.950000 23.440000
122.400000 24.060000
127.480000 1.100000
125.390000 11.250000
128.350000 27.310000
126.690000 10.550000
126.860000 10.390000
120.730000 13.930000
121.980000 23.790000
125.750000 5.810000
127.350000 5.910000
131.510000 29.010000
126.980000 5.510000
128.300000 27.390000
125.590000 0.020000
131.530000 31.600000
121.210000 23.830000
126.250000 10.030000
126.210000 10.050000
121.700000 15.850000
122.060000 20.720000
127.700000 4.430000
134.830000 34.370000
126.210000 1.500000
125.040000 0.980000
123.130000 24.830000
124.930000 7.260000
123.280000 24.840000
123.220000 24.840000
126.760000 3.600000
102.890000 30.310000
103.060000 30.340000
103.010000 30.230000
104.960000 28.380000
123.430000 24.970000
123.390000 24.970000
119.840000 0.140000
123.320000 14.920000
128.170000 1.330000
123.900000 4.380000
125.330000 0.750000
125.210000 2.730000
123.680000 23.380000
124.900000 7.280000
125.010000 7.370000
120.050000 17.110000
124.890000 7.320000
124.930000 7.280000
117.690000 2.960000
122.670000 24.100000
126.790000 10.640000
126.760000 10.690000
126.790000 10.650000
126.880000 10.710000
128.890000 26.530000
125.670000 9.360000
121.980000 14.870000
128.520000 2.800000
128.270000 26.000000
122.230000 24.090000
125.060000 7.390000
122.940000 23.770000
104.180000 34.530000
126.600000 4.720000
125.440000 2.690000
126.210000 1.390000
126.600000 6.720000
125.940000 10.250000
123.190000 0.010000
128.470000 2.820000
124.690000 6.430000
125.810000 5.370000
122.310000 20.190000
126.120000 9.060000
122.220000 1.430000
122.170000 1.360000
125.610000 9.060000
131.130000 30.040000
127.060000 2.180000
127.060000 1.600000
131.180000 30.110000
119.090000 14.390000
129.920000 28.200000
128.400000 1.700000
130.470000 29.580000
124.120000 9.880000
124.260000 9.830000
123.690000 9.790000
124.040000 9.920000
123.850000 9.810000
123.670000 9.650000
124.360000 9.860000
124.170000 9.920000
124.170000 9.860000
123.760000 9.640000
124.100000 9.950000
123.790000 9.700000
123.960000 9.770000
124.220000 10.080000
124.210000 10.040000
124.350000 10.060000
124.050000 9.850000
123.700000 9.770000
124.030000 9.780000
124.160000 9.920000
124.150000 10.010000
125.840000 5.200000
126.050000 4.340000
121.440000 23.590000
124.150000 9.840000
123.350000 4.660000
128.420000 26.090000
128.950000 26.620000
137.560000 8.070000
126.570000 1.850000
129.660000 28.920000
138.630000 8.810000
128.430000 2.640000
138.530000 8.910000
122.630000 24.790000
128.370000 2.530000
126.610000 3.730000
126.170000 6.590000
128.480000 2.450000
123.550000 0.020000
122.530000 23.860000
127.390000 0.960000
122.460000 9.710000
128.400000 2.740000
124.190000 12.880000
120.710000 13.800000
110.410000 31.070000
126.920000 3.410000
120.890000 16.020000
126.870000 3.520000
125.350000 0.440000
126.280000 1.340000
126.250000 1.300000
123.920000 0.000000
120.080000 19.170000
128.360000 3.200000
126.340000 8.940000
125.590000 5.790000
126.470000 1.390000
129.450000 27.970000
138.200000 9.070000
138.230000 9.010000
138.150000 8.990000
119.860000 18.070000
124.620000 11.210000
124.590000 11.240000
121.850000 13.510000
120.260000 20.240000
121.040000 19.370000
125.330000 24.810000
126.040000 4.870000
120.430000 18.530000
122.880000 1.750000
126.190000 0.560000
126.270000 0.230000
127.350000 26.290000
120.290000 20.200000
126.210000 0.310000
131.820000 33.680000
126.700000 10.570000
121.420000 22.160000
126.640000 5.030000
122.420000 24.110000
129.930000 0.180000
122.260000 24.110000
127.070000 3.560000
126.300000 1.520000
127.510000 1.750000
120.920000 12.850000
123.100000 23.740000
126.590000 8.840000
122.930000 4.520000
130.140000 6.510000
126.460000 1.460000
126.610000 4.260000
125.710000 5.680000
123.720000 14.550000
126.580000 5.540000
122.060000 9.380000
121.500000 23.760000
125.870000 5.830000
121.710000 21.900000
123.330000 24.860000
126.470000 9.390000
126.610000 9.440000
126.560000 9.340000
126.330000 9.300000
126.550000 9.330000
126.620000 9.420000
126.520000 9.360000
126.580000 9.360000
126.460000 9.400000
126.560000 9.380000
126.470000 9.350000
126.480000 9.310000
125.760000 3.090000
126.730000 9.400000
126.650000 9.580000
126.400000 6.200000
128.490000 1.960000
122.200000 10.090000
105.180000 32.500000
125.840000 9.720000
129.290000 27.430000
125.660000 9.690000
129.900000 0.290000
125.480000 1.510000
125.210000 24.240000
126.730000 10.900000
128.190000 3.250000
120.650000 13.600000
123.460000 0.020000
119.190000 13.870000
124.650000 0.010000
126.480000 5.710000
136.810000 7.490000
125.290000 10.400000
136.770000 7.500000
126.690000 5.510000
126.510000 4.550000
127.530000 5.020000
127.140000 5.870000
121.130000 21.630000
126.780000 6.810000
126.400000 5.530000
125.960000 2.950000
132.090000 32.090000
126.810000 2.280000
122.440000 15.170000
125.290000 25.870000
127.890000 4.450000
120.780000 5.020000
125.360000 24.850000
126.610000 4.710000
125.300000 6.840000
125.230000 6.860000
119.980000 0.110000
124.440000 13.700000
126.700000 3.990000
122.120000 11.330000
125.960000 10.920000
126.430000 1.450000
121.610000 23.610000
126.330000 4.350000
127.420000 26.250000
126.420000 5.510000
124.480000 14.230000
124.950000 6.990000
128.550000 27.420000
125.180000 6.830000
127.330000 1.720000
125.840000 5.780000
126.450000 1.460000
125.710000 8.480000
126.750000 9.670000
126.750000 9.760000
123.650000 0.080000
126.750000 6.780000
126.240000 4.990000
126.740000 10.030000
126.520000 1.900000
126.560000 1.790000
126.500000 1.780000
120.260000 19.470000
120.290000 19.540000
126.470000 1.870000
126.440000 1.720000
126.380000 1.970000
123.470000 24.890000
131.120000 30.040000
131.350000 30.610000
127.830000 0.970000
126.420000 1.830000
127.060000 2.300000
127.000000 2.360000
126.570000 1.960000
126.570000 1.960000
121.360000 2.210000
126.440000 1.910000
121.370000 19.850000
127.010000 2.380000
133.550000 6.080000
126.650000 5.400000
126.410000 1.900000
123.130000 6.160000
126.530000 1.970000
126.930000 1.740000
126.330000 1.940000
126.230000 1.540000
123.900000 12.100000
121.170000 19.130000
125.940000 11.450000
125.980000 11.580000
126.650000 2.090000
126.580000 2.060000
126.620000 2.120000
121.520000 8.630000
126.230000 9.860000
126.280000 9.820000
123.790000 0.010000
130.550000 29.270000
120.250000 14.770000
124.700000 12.800000
128.450000 26.380000
119.760000 4.610000
127.050000 5.870000
125.380000 5.750000
121.330000 19.500000
125.550000 23.280000
126.430000 1.140000
121.900000 21.410000
126.340000 1.620000
124.580000 13.980000
126.260000 9.550000
126.310000 9.500000
126.180000 11.230000
126.400000 1.570000
121.420000 22.640000
126.030000 0.550000
128.550000 2.730000
119.840000 6.080000
126.370000 1.750000
124.480000 0.060000
125.780000 4.730000
126.330000 9.870000
128.440000 2.080000
119.910000 12.640000
123.410000 13.020000
126.520000 1.670000
126.460000 1.940000
127.350000 3.590000
121.750000 23.720000
124.880000 0.650000
126.640000 2.050000
126.230000 1.460000
126.490000 1.650000
125.840000 2.710000
124.010000 0.930000
126.220000 0.210000
126.690000 2.120000
124.930000 4.770000
122.320000 24.200000
121.630000 23.620000
122.450000 24.080000
122.450000 24.050000
128.160000 3.120000
122.540000 23.940000
128.400000 25.980000
126.450000 1.720000
126.430000 1.740000
120.420000 24.590000
127.300000 1.520000
124.290000 12.950000
138.420000 31.990000
126.400000 1.820000
124.400000 11.500000
126.200000 5.770000
126.130000 10.820000
116.540000 5.990000
126.730000 8.020000
116.680000 6.200000
125.850000 4.150000
128.500000 2.750000
125.890000 10.170000
120.680000 17.970000
128.190000 2.990000
131.750000 33.020000
126.410000 0.480000
126.760000 9.130000
126.550000 9.120000
120.960000 18.800000
131.480000 31.030000
124.820000 12.850000
126.060000 2.460000
119.840000 16.310000
123.860000 8.180000
131.520000 30.700000
120.500000 18.860000
123.530000 0.120000
126.310000 1.850000
122.490000 23.970000
126.590000 0.490000
130.380000 29.660000
127.820000 2.710000
124.630000 4.410000
126.680000 2.060000
130.600000 29.280000
139.620000 11.420000
126.190000 10.220000
124.370000 0.020000
125.880000 5.430000
123.450000 0.040000
121.860000 24.250000
126.430000 1.880000
121.840000 24.250000
126.980000 3.560000
122.690000 1.280000
123.800000 5.260000
128.560000 1.610000
125.010000 1.320000
121.490000 22.460000
128.320000 1.810000
123.500000 23.500000
100.300000 27.550000
125.710000 12.490000
121.660000 22.750000
119.840000 16.490000
126.580000 1.600000
127.290000 1.550000
126.490000 1.520000
125.760000 3.800000
127.480000 1.000000
127.340000 0.890000
126.290000 1.430000
126.950000 3.660000
126.870000 3.850000
127.480000 1.010000
127.420000 3.480000
127.360000 3.420000
124.380000 12.860000
117.640000 3.640000
126.030000 9.970000
128.330000 25.920000
126.180000 10.120000
129.610000 27.920000
126.860000 3.900000
125.590000 12.230000
126.310000 9.690000
121.340000 22.860000
127.340000 1.430000
128.380000 3.200000
137.760000 8.310000
121.090000 19.310000
126.110000 0.910000
121.090000 19.350000
126.450000 1.560000
122.260000 13.810000
122.330000 13.790000
120.600000 22.940000
121.710000 23.890000
125.190000 10.540000
126.820000 7.100000
120.930000 22.990000
123.670000 12.420000
127.430000 1.070000
125.330000 5.280000
123.420000 23.920000
131.430000 31.750000
126.010000 4.000000
128.360000 2.410000
120.180000 18.200000
126.260000 1.080000
125.010000 4.670000
125.150000 4.720000
126.660000 26.630000
126.100000 2.390000
136.390000 33.380000
122.780000 15.250000
126.650000 4.210000
122.000000 20.070000
126.610000 4.160000
122.020000 7.790000
127.000000 2.010000
126.630000 4.080000
130.200000 26.530000
126.590000 8.010000
126.610000 5.600000
126.510000 1.550000
121.130000 21.220000
121.800000 24.230000
121.780000 24.200000
121.390000 23.320000
131.050000 33.000000
126.440000 1.450000
125.050000 11.980000
127.560000 4.970000
131.800000 31.720000
126.080000 6.030000
124.250000 24.250000
122.010000 15.010000
128.180000 2.590000
120.580000 13.190000
126.330000 0.430000
126.370000 0.440000
126.300000 5.680000
126.370000 1.280000
131.140000 30.040000
121.100000 16.570000
127.130000 3.220000
126.110000 1.020000
121.380000 20.170000
127.030000 0.500000
123.370000 23.690000
126.110000 6.580000
121.740000 1.080000
126.270000 6.840000
125.830000 8.650000
121.090000 19.200000
126.440000 1.440000
140.000000 11.330000
124.080000 24.020000
121.280000 19.210000
121.360000 20.680000
121.660000 11.970000
128.700000 26.510000
125.520000 9.730000
124.620000 10.950000
123.410000 0.080000
132.450000 4.740000
125.310000 6.110000
123.710000 0.160000
125.710000 5.570000
125.310000 5.670000
124.490000 11.550000
125.850000 5.740000
122.190000 10.900000
125.930000 10.140000
123.780000 6.280000
123.890000 6.180000
125.890000 8.400000
126.930000 3.670000
126.790000 5.650000
127.070000 5.510000
126.490000 6.570000
128.580000 27.470000
119.750000 16.480000
121.430000 22.630000
120.710000 13.660000
125.730000 9.110000
127.450000 1.770000
126.380000 4.290000
125.600000 9.120000
127.300000 1.870000
121.470000 22.600000
125.760000 1.370000
128.460000 25.770000
125.870000 6.160000
122.470000 24.090000
121.020000 19.140000
125.290000 10.360000
126.400000 4.540000
127.830000 4.510000
125.710000 25.030000
126.130000 10.240000
137.670000 8.370000
125.820000 10.200000
125.670000 11.470000
126.250000 9.950000
126.260000 10.020000
121.170000 19.150000
105.730000 29.470000
126.500000 1.740000
128.590000 3.640000
128.240000 3.590000
123.250000 23.750000
120.560000 18.070000
122.620000 4.480000
124.110000 13.440000
125.080000 0.030000
126.400000 1.270000
121.290000 19.890000
128.210000 2.830000
126.040000 9.940000
125.450000 9.910000
125.460000 9.850000
126.400000 9.060000
125.460000 9.840000
126.810000 3.920000
123.500000 23.500000
127.590000 4.770000
126.770000 10.540000
132.100000 32.630000
125.500000 9.830000
128.650000 2.300000
121.150000 0.650000
125.980000 2.790000
121.050000 13.590000
120.970000 13.560000
121.130000 13.680000
120.970000 13.770000
120.930000 13.770000
121.120000 13.780000
125.360000 13.040000
127.200000 5.680000
127.250000 5.720000
127.300000 5.760000
127.320000 5.660000
127.290000 5.660000
127.100000 5.710000
127.350000 5.770000
127.320000 5.740000
124.810000 7.680000
130.180000 28.730000
124.860000 7.720000
127.300000 5.730000
124.790000 7.740000
137.530000 8.420000
129.460000 27.400000
126.290000 9.270000
128.130000 1.420000
125.070000 5.510000
121.450000 23.260000
123.960000 9.390000
126.220000 24.370000
125.170000 5.530000
126.780000 3.690000
122.500000 19.790000
132.040000 32.870000
120.210000 17.400000
126.100000 10.310000
128.330000 2.130000
126.790000 1.420000
127.250000 2.230000
124.630000 11.130000
124.780000 10.990000
120.200000 0.310000
125.420000 6.110000
125.220000 7.920000
127.170000 26.480000
124.090000 9.500000
131.130000 30.000000
123.250000 23.750000
124.710000 10.950000
123.460000 24.980000
121.160000 19.270000
130.020000 28.490000
132.710000 1.140000
124.760000 7.480000
124.740000 7.560000
124.790000 7.590000
124.820000 7.570000
124.330000 0.820000
132.690000 1.210000
128.730000 1.910000
128.500000 3.940000
126.510000 7.300000
132.690000 1.120000
120.210000 17.490000
127.870000 4.150000
121.450000 22.030000
121.580000 23.510000
125.950000 6.280000
127.080000 1.880000
120.690000 23.650000
125.500000 9.930000
134.640000 7.360000
128.150000 2.460000
128.150000 2.400000
128.130000 2.320000
128.270000 2.450000
128.190000 2.340000
124.440000 0.420000
126.700000 7.400000
124.980000 7.740000
121.460000 21.780000
126.770000 2.230000
125.710000 11.170000
123.250000 23.750000
101.880000 35.150000
132.040000 30.700000
131.930000 30.750000
132.010000 30.680000
126.520000 4.000000
126.790000 4.080000
126.080000 10.090000
124.900000 5.490000
126.690000 4.180000
120.510000 13.460000
123.720000 25.080000
123.670000 0.440000
120.050000 17.080000
125.930000 5.710000
126.560000 8.910000
121.220000 19.280000
121.730000 24.180000
121.710000 24.160000
121.760000 24.130000
121.750000 24.110000
120.780000 18.230000
121.710000 24.170000
121.660000 24.130000
121.760000 23.990000
121.740000 24.050000
121.750000 24.050000
121.730000 23.960000
121.780000 24.030000
121.740000 24.070000
121.670000 23.900000
133.660000 6.090000
133.120000 2.740000
124.370000 1.490000
121.590000 23.430000
123.770000 24.260000
125.400000 11.320000
116.580000 6.090000
125.370000 0.880000
124.740000 8.070000
127.930000 1.480000
126.080000 0.300000
125.300000 23.840000
125.970000 10.180000
120.740000 20.590000
126.210000 1.610000
128.400000 1.680000
127.980000 3.060000
126.780000 6.830000
127.140000 3.260000
126.880000 1.410000
125.640000 12.340000
127.050000 1.330000
127.590000 4.720000
125.630000 0.570000
138.690000 10.950000
126.840000 2.320000
126.490000 1.810000
122.310000 24.040000
123.920000 14.570000
126.070000 0.980000
125.640000 10.170000
123.760000 6.870000
126.930000 3.460000
125.760000 6.150000
127.090000 1.230000
125.440000 5.360000
121.280000 19.960000
123.940000 6.420000
119.940000 1.030000
120.040000 1.080000
121.280000 22.860000
123.690000 7.300000
126.660000 4.590000
126.750000 4.490000
138.790000 11.180000
131.370000 31.300000
126.150000 6.510000
128.120000 2.710000
125.750000 6.140000
119.710000 14.920000
135.640000 34.830000
121.330000 20.190000
125.620000 9.260000
126.160000 0.530000
128.520000 2.480000
125.130000 5.890000
125.320000 9.760000
121.230000 23.120000
121.670000 20.710000
125.100000 4.680000
121.040000 19.080000
127.010000 3.210000
125.880000 5.930000
128.060000 2.770000
130.470000 25.420000
121.200000 19.110000
126.570000 3.650000
126.060000 11.150000
123.250000 23.750000
124.900000 2.750000
126.480000 7.240000
126.170000 10.570000
126.140000 10.730000
131.020000 30.400000
128.120000 3.170000
129.650000 26.700000
129.560000 26.700000
129.640000 26.680000
129.600000 26.680000
129.530000 26.570000
130.150000 6.570000
129.660000 26.660000
126.320000 0.440000
126.150000 10.390000
126.830000 3.350000
126.240000 0.270000
126.280000 9.480000
125.310000 1.510000
122.690000 8.560000
124.660000 12.370000
126.530000 5.220000
122.600000 24.110000
126.590000 4.170000
126.520000 4.120000
126.810000 8.660000
126.760000 8.540000
126.760000 8.640000
135.150000 33.670000
123.870000 7.770000
122.050000 10.890000
130.530000 29.240000
125.400000 3.490000
127.170000 1.500000
125.290000 14.170000
126.820000 2.700000
126.000000 0.480000
126.850000 2.380000
125.660000 6.670000
126.250000 23.750000
122.000000 23.770000
130.770000 29.770000
126.470000 1.150000
126.920000 5.900000
126.930000 5.790000
126.360000 1.650000
127.300000 2.390000
126.110000 4.450000
126.760000 2.260000
121.950000 7.870000
126.780000 2.440000
126.700000 2.190000
121.650000 23.190000
131.040000 30.590000
128.640000 3.620000
128.750000 3.670000
126.900000 5.820000
128.630000 3.480000
128.670000 3.580000
128.690000 3.330000
126.890000 4.490000
121.140000 19.240000
131.150000 30.040000
130.470000 29.210000
125.870000 11.510000
126.320000 9.830000
122.500000 23.740000
125.340000 0.400000
128.440000 2.590000
128.780000 2.290000
126.420000 1.470000
128.770000 2.300000
126.580000 9.850000
126.430000 9.830000
126.350000 9.880000
126.400000 9.790000
126.290000 9.900000
127.070000 2.580000
126.260000 0.380000
126.330000 9.780000
126.770000 6.790000
126.190000 0.760000
128.200000 1.120000
127.300000 5.210000
125.380000 5.020000
120.360000 18.650000
126.920000 8.540000
126.660000 2.120000
120.340000 20.840000
126.010000 10.380000
119.780000 0.220000
121.580000 23.590000
125.370000 6.250000
126.400000 1.660000
131.980000 32.160000
132.100000 32.150000
131.020000 30.620000
125.850000 10.600000
127.310000 4.220000
121.520000 22.130000
127.010000 1.270000
121.600000 23.920000
128.230000 24.880000
121.440000 20.010000
129.520000 26.240000
129.520000 26.220000
120.980000 19.300000
121.650000 24.040000
126.860000 5.430000
120.510000 14.950000
125.230000 11.760000
126.430000 9.850000
128.230000 2.300000
126.680000 7.920000
126.690000 9.790000
126.470000 9.780000
126.500000 9.850000
126.720000 9.810000
126.610000 9.700000
126.460000 9.640000
126.610000 4.050000
120.930000 12.370000
123.660000 1.990000
126.950000 8.960000
120.880000 18.740000
125.470000 11.660000
131.870000 31.800000
131.850000 31.770000
131.780000 31.740000
132.320000 32.700000
121.020000 19.410000
121.050000 19.260000
130.710000 29.720000
124.610000 45.200000
120.510000 19.000000
128.410000 2.150000
126.480000 6.280000
126.600000 6.190000
121.690000 22.900000
124.170000 6.480000
126.480000 9.650000
104.870000 28.440000
126.850000 5.710000
127.390000 1.430000
126.850000 8.330000
125.070000 9.710000
124.190000 9.170000
126.190000 0.510000
126.200000 9.600000
126.520000 0.800000
126.360000 0.710000
126.250000 0.450000
126.300000 0.500000
126.410000 0.670000
125.120000 6.820000
125.110000 6.790000
125.060000 6.730000
125.050000 6.840000
126.370000 0.240000
126.460000 0.570000
126.040000 9.320000
126.320000 0.310000
122.000000 21.670000
121.950000 20.750000
128.370000 25.910000
125.820000 6.030000
125.060000 12.810000
124.930000 12.800000
121.550000 23.690000
126.560000 2.150000
121.940000 24.470000
133.250000 6.000000
121.530000 23.720000
130.840000 27.970000
126.960000 5.970000
124.800000 24.320000
126.640000 7.520000
126.760000 5.380000
126.810000 2.290000
126.170000 0.290000
126.270000 0.230000
116.140000 14.730000
120.680000 13.890000
125.510000 6.110000
121.600000 21.010000
126.420000 6.640000
126.680000 4.030000
122.280000 15.050000
126.450000 5.410000
124.400000 13.930000
138.600000 11.060000
119.890000 14.990000
126.550000 5.690000
126.500000 5.660000
125.030000 6.700000
125.010000 6.710000
125.010000 6.750000
126.560000 7.290000
126.170000 5.170000
125.030000 6.740000
125.120000 6.840000
122.480000 24.050000
124.980000 6.660000
124.960000 6.820000
125.270000 4.860000
125.120000 6.760000
125.190000 6.710000
125.040000 6.580000
125.170000 6.640000
125.190000 6.650000
124.200000 1.180000
102.680000 35.070000
124.990000 6.750000
124.990000 6.870000
124.990000 6.850000
125.110000 6.780000
125.070000 6.740000
126.390000 1.470000
125.190000 6.910000
125.110000 6.760000
126.990000 3.210000
125.070000 6.750000
125.080000 6.810000
121.160000 19.120000
119.720000 14.650000
122.790000 14.870000
126.340000 5.670000
125.670000 10.770000
127.420000 4.850000
127.050000 1.420000
123.610000 0.960000
126.420000 1.620000
126.360000 1.430000
126.460000 1.790000
126.370000 1.670000
126.440000 1.700000
126.420000 1.540000
126.410000 1.410000
126.470000 1.620000
126.400000 1.710000
126.390000 1.600000
126.330000 1.580000
126.350000 1.620000
126.520000 1.620000
126.340000 1.650000
126.410000 1.540000
126.430000 1.640000
126.460000 1.470000
124.810000 7.390000
126.330000 1.570000
126.430000 1.500000
126.480000 1.810000
124.910000 7.620000
131.950000 31.910000
132.860000 1.650000
132.900000 1.570000
126.750000 5.400000
131.370000 31.120000
125.170000 6.700000
125.260000 6.530000
127.280000 1.750000
125.180000 6.600000
125.390000 6.620000
125.310000 6.560000
125.160000 6.610000
125.530000 6.450000
128.350000 27.340000
125.280000 6.530000
125.200000 6.620000
126.780000 4.020000
122.680000 11.170000
128.550000 1.470000
125.400000 4.690000
138.140000 9.520000
126.120000 6.130000
130.510000 29.160000
125.360000 5.230000
127.580000 2.350000
126.170000 9.550000
121.070000 14.040000
126.330000 0.710000
125.390000 6.670000
126.570000 5.450000
121.330000 20.140000
121.620000 23.840000
121.570000 23.820000
126.610000 1.610000
125.560000 5.570000
121.150000 19.260000
126.680000 5.450000
126.660000 5.530000
126.830000 5.250000
121.450000 24.370000
119.220000 15.870000
125.760000 3.800000
128.180000 3.130000
124.630000 11.340000
124.910000 11.210000
121.970000 7.700000
125.580000 11.840000
131.990000 33.330000
138.620000 11.010000
119.120000 14.680000
128.040000 3.020000
124.060000 14.510000
138.730000 11.260000
121.970000 1.340000
125.050000 5.570000
123.450000 23.990000
126.120000 10.730000
126.420000 1.410000
126.500000 5.610000
125.390000 3.740000
126.830000 0.290000
128.920000 26.280000
128.910000 26.270000
126.680000 1.110000
128.570000 26.010000
125.510000 0.370000
122.750000 23.750000
126.170000 4.020000
126.900000 5.660000
125.180000 10.690000
127.010000 4.630000
127.050000 4.640000
121.590000 23.250000
121.920000 11.110000
126.440000 1.390000
127.150000 6.730000
129.540000 27.860000
126.120000 5.200000
128.530000 27.290000
121.570000 15.620000
126.600000 6.580000
126.520000 4.080000
128.250000 2.910000
126.280000 1.220000
120.960000 12.720000
126.760000 9.520000
122.470000 24.310000
128.260000 2.740000
121.740000 7.660000
128.070000 1.310000
123.320000 24.810000
102.590000 22.460000
123.240000 24.860000
123.750000 23.750000
123.750000 23.750000
138.430000 9.690000
119.880000 17.230000
123.790000 0.040000
121.080000 19.140000
120.870000 23.080000
123.370000 24.920000
126.600000 1.480000
138.610000 11.060000
125.290000 6.600000
125.620000 12.640000
125.270000 24.310000
131.050000 30.130000
122.720000 4.090000
126.880000 6.360000
104.620000 20.860000
126.270000 9.020000
126.600000 8.540000
124.140000 7.300000
126.200000 9.050000
126.730000 2.300000
124.200000 11.970000
126.400000 1.410000
121.280000 19.890000
125.540000 4.690000
122.980000 1.680000
123.470000 6.480000
124.270000 11.940000
124.130000 12.030000
124.210000 11.960000
126.740000 7.700000
127.350000 2.290000
125.400000 6.670000
126.560000 1.670000
125.830000 6.270000
127.880000 27.040000
126.680000 4.190000
126.640000 4.180000
126.990000 4.220000
126.840000 4.320000
126.800000 2.400000
125.540000 6.680000
126.680000 9.260000
126.940000 9.410000
123.910000 12.160000
126.920000 9.340000
126.670000 9.380000
121.140000 22.420000
126.620000 9.160000
126.760000 9.210000
126.700000 9.230000
119.930000 15.780000
126.140000 6.080000
130.720000 29.900000
126.690000 9.590000
125.800000 0.350000
126.010000 9.770000
120.260000 13.680000
120.300000 23.270000
104.240000 31.950000
120.870000 13.720000
126.020000 10.060000
121.370000 22.620000
122.060000 23.170000
126.440000 5.390000
121.850000 21.650000
121.940000 21.590000
126.050000 10.220000
122.720000 4.120000
124.240000 11.820000
126.290000 8.760000
121.020000 21.650000
123.240000 7.950000
127.430000 1.900000
122.200000 24.250000
124.290000 12.100000
124.510000 12.980000
121.550000 23.420000
126.250000 1.580000
125.280000 24.300000
125.420000 5.180000
126.860000 5.880000
126.890000 1.640000
121.630000 14.770000
126.100000 10.080000
133.640000 6.250000
125.910000 5.050000
122.330000 13.300000
125.300000 5.260000
