event_id,year,longitude,latitude,depth,magnitude,mb,ms,strike1,dip1,rake1,distance_to_boundary,boundary_type,plate1,plate2,segment_id,relative_velocity,movement_direction,convergence_rate,transform_rate,extension_rate,boundary_motion_type,grid_cell,is_near_boundary,fault_type,fault_type_code
C092804C,2004,141.31,32.41,47.0,5.1,5.1,0.0,55.0,350.0,123.0,0.6997440674989662,:OCB,PS,CL,79,2.0248751427490537,142.5174329459365,0.6074625428247161,1.0124375713745268,0.40497502854981077,transform,321_122,1,reverse,1
C092804F,2004,141.24,32.42,44.1,4.9,4.9,0.0,70.0,335.0,99.0,0.7664527121747209,:OCB,PS,CL,79,2.024501685922563,142.519605269591,0.6073505057767689,1.0122508429612815,0.4049003371845126,transform,321_122,1,reverse,1
C100604D,2004,139.92,35.95,64.0,5.5,5.5,0.0,73.0,246.0,98.0,1.1603899387705745,CCB,OK,PS,75,1.6575089998024621,113.22161187944377,0.4972526999407386,0.8287544999012311,0.33150179996049245,transform,319_125,0,reverse,1
C100604E,2004,169.83,53.5,30.0,5.0,5.0,4.3,18.0,227.0,117.0,0.6492027803390874,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,349_143,1,reverse,1
C100704F,2004,143.04,42.41,48.4,5.1,5.1,0.0,73.0,271.0,134.0,2.1076918655249464,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_132,0,reverse,1
B101104A,2004,135.4,31.17,502.2,5.2,5.2,0.0,20.0,314.0,222.0,1.2153752342383777,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,315_121,0,normal,2
C101604D,2004,141.34,36.19,33.6,5.4,5.4,5.4,66.0,287.0,114.0,1.2010854632373051,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,0,reverse,1
C101604F,2004,141.3,36.24,47.0,5.5,5.5,5.4,66.0,286.0,115.0,1.2626307021453107,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,0,reverse,1
B101904A,2004,138.47,30.58,408.7,4.9,4.9,0.0,20.0,38.0,269.0,2.8613547071273766,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,318_120,0,normal,2
C102304D,2004,138.78,37.23,16.0,6.4,6.4,6.3,78.0,144.0,299.0,0.8792041856133449,:CCB,OK,AM,101,0.5007596487686534,79.70320915587128,0.15022789463059602,0.2503798243843267,0.10015192975373069,transform,318_127,1,normal,2
C102304F,2004,138.82,37.32,10.5,6.1,6.1,0.0,86.0,151.0,305.0,0.928019396349027,:CCB,OK,AM,101,0.5002505785105349,79.6078463913274,0.15007517355316047,0.25012528925526745,0.10005011570210698,transform,318_127,1,normal,2
C102304H,2004,138.61,37.24,18.0,5.8,5.8,0.0,67.0,187.0,302.0,0.7102112361826153,:CCB,OK,AM,101,0.5009477802279676,79.74466997473202,0.15028433406839029,0.2504738901139838,0.10018955604559353,transform,318_127,1,normal,2
C102304I,2004,138.81,37.32,10.0,6.0,6.0,6.0,73.0,127.0,305.0,0.9181285313070435,:CCB,OK,AM,101,0.5002646501703181,79.61083525003887,0.1500793950510954,0.25013232508515904,0.10005293003406363,transform,318_127,1,normal,2
C102304J,2004,138.74,37.19,10.0,5.2,5.2,0.0,83.0,256.0,125.0,0.8380214794383479,:CCB,OK,AM,101,0.5010166506251448,79.752240013376,0.15030499518754342,0.2505083253125724,0.10020333012502897,transform,318_127,1,reverse,1
C102304K,2004,138.64,37.22,10.0,5.3,5.3,0.0,53.0,31.0,211.0,0.7388775270638561,:CCB,OK,AM,101,0.5010062178351333,79.75427537558512,0.15030186535054,0.25050310891756666,0.10020124356702667,transform,318_127,1,normal,2
C102304L,2004,138.65,37.31,10.0,5.7,5.7,0.0,72.0,44.0,295.0,0.7585380676011122,:CCB,OK,AM,101,0.5005397448869164,79.66784626997554,0.15016192346607493,0.2502698724434582,0.10010794897738329,transform,318_127,1,normal,2
C102304M,2004,138.9,37.24,10.8,5.0,5.0,4.7,69.0,177.0,315.0,0.9995699075102442,:CCB,OK,AM,101,0.5005406143610047,79.65802694446283,0.15016218430830142,0.25027030718050236,0.10010812287220094,transform,318_127,1,normal,2
C102304N,2004,138.73,37.29,14.5,5.4,5.4,4.5,69.0,161.0,302.0,0.8347574498020399,:CCB,OK,AM,101,0.5005281555397385,79.66253218894232,0.15015844666192155,0.25026407776986925,0.1001056311079477,transform,318_127,1,normal,2
C102404B,2004,138.63,37.27,10.0,5.0,5.0,4.2,79.0,272.0,114.0,0.7330620710417458,:CCB,OK,AM,101,0.5007690097251389,79.71089316994622,0.15023070291754168,0.25038450486256947,0.10015380194502779,transform,318_127,1,reverse,1
C102404F,2004,138.68,37.19,13.2,5.3,5.3,4.9,81.0,86.0,294.0,0.7780231359028028,:CCB,OK,AM,101,0.5011007607457278,79.77015904304605,0.15033022822371836,0.2505503803728639,0.10022015214914558,transform,318_127,1,normal,2
C102404H,2004,138.7,37.31,11.0,6.0,6.0,5.0,67.0,133.0,307.0,0.8078861305901991,:CCB,OK,AM,101,0.5004696002471842,79.65294287246606,0.15014088007415527,0.2502348001235921,0.10009392004943685,transform,318_127,1,normal,2
C102704A,2004,138.88,37.28,14.1,5.7,5.7,5.4,67.0,137.0,302.0,0.982700361249561,:CCB,OK,AM,101,0.5003675457107173,79.62695924647477,0.15011026371321518,0.25018377285535864,0.10007350914214347,transform,318_127,1,normal,2
C103104F,2004,138.75,37.19,10.0,5.1,5.1,4.0,75.0,88.0,291.0,0.8480212261494534,:CCB,OK,AM,101,0.5010026220326278,79.74925138419947,0.15030078660978832,0.2505013110163139,0.10020052440652556,transform,318_127,1,normal,2
C110204H,2004,142.77,38.84,23.1,5.6,5.6,5.1,9.0,213.0,120.0,1.283615347368504,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C110304G,2004,138.75,37.43,10.0,5.4,5.4,4.5,74.0,87.0,287.0,0.8829609277878742,:CCB,OK,AM,101,0.4997940672493053,79.52680368985594,0.14993822017479158,0.24989703362465265,0.09995881344986107,transform,318_127,1,normal,2
C110404G,2004,146.81,43.62,61.8,5.8,5.8,0.0,49.0,301.0,148.0,1.0771550538339383,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,0,reverse,1
C110504D,2004,138.88,37.34,10.0,5.1,5.1,0.0,62.0,34.0,269.0,0.9903635696046269,:CCB,OK,AM,101,0.5000652713842273,79.57137142837345,0.1500195814152682,0.25003263569211365,0.10001305427684547,transform,318_127,1,normal,2
C110704A,2004,144.48,47.95,474.0,5.4,5.4,0.0,39.0,195.0,101.0,1.7704002259376297,:CCB,OK,AM,101,0.42972288864543806,68.2117673569191,0.1289168665936314,0.21486144432271903,0.08594457772908762,transform,324_137,0,reverse,1
C110804B,2004,138.86,37.4,10.0,5.6,5.6,5.0,79.0,144.0,291.0,0.9820488786206376,:CCB,OK,AM,101,0.4997906819462692,79.52176467069489,0.14993720458388074,0.2498953409731346,0.09995813638925384,transform,318_127,1,normal,2
C110804C,2004,138.84,37.33,10.0,5.1,5.1,0.0,58.0,130.0,297.0,0.9492944748601624,:CCB,OK,AM,101,0.5001720326924817,79.59260105074509,0.15005160980774448,0.25008601634624084,0.10003440653849634,transform,318_127,1,normal,2
S110804D,2004,138.9,37.39,10.0,5.1,5.1,0.0,65.0,36.0,293.0,1.0190387627563726,:CCB,OK,AM,101,0.49978476864238974,79.51906702669939,0.1499354305927169,0.24989238432119487,0.09995695372847796,transform,318_127,0,normal,2
C110804H,2004,138.4,33.72,10.0,5.5,5.5,5.1,83.0,52.0,183.0,0.3353002385922236,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,318_123,1,strike-slip,0
C110804J,2004,138.81,37.29,10.0,5.0,5.0,0.0,55.0,34.0,279.0,0.9141662868428415,:CCB,OK,AM,101,0.5004157292670275,79.63863572075606,0.15012471878010825,0.25020786463351374,0.1000831458534055,transform,318_127,1,normal,2
C110904B,2004,138.82,37.37,10.3,5.2,5.2,4.6,71.0,185.0,293.0,0.9366536179399574,:CCB,OK,AM,101,0.49999848323543095,79.56151472127466,0.14999954497062928,0.24999924161771547,0.09999969664708619,transform,318_127,1,normal,2
C111104E,2004,144.34,42.14,32.8,6.0,5.9,6.0,61.0,277.0,125.0,1.1031235832852047,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,324_132,0,reverse,1
C111404C,2004,144.05,41.69,16.6,5.3,5.3,4.8,53.0,287.0,127.0,0.9348074668080005,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,324_131,1,reverse,1
C111404D,2004,144.05,41.7,20.0,5.0,5.0,4.7,69.0,306.0,133.0,0.9438352610492997,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,324_131,1,reverse,1
C111404E,2004,144.05,41.72,25.0,5.6,5.6,5.1,67.0,295.0,129.0,0.9619485433223509,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,324_131,1,reverse,1
C111604F,2004,160.13,53.06,48.4,5.5,5.5,4.9,78.0,290.0,124.0,1.2150664343977253,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_143,0,reverse,1
C111804E,2004,149.29,47.45,258.2,4.8,4.8,0.0,21.0,153.0,255.0,3.3965538417637453,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_137,0,normal,2
C112204B,2004,143.98,41.8,26.7,5.2,5.2,5.1,65.0,316.0,134.0,1.0643707060982133,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_131,0,reverse,1
C112304B,2004,179.31,51.17,45.1,5.0,5.0,0.0,68.0,303.0,166.0,0.76448953557259,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,359_141,1,strike-slip,0
C112504D,2004,142.28,32.58,47.7,5.1,5.1,4.4,10.0,255.0,145.0,0.2868758616544806,:OCB,PS,CL,79,2.051581395652074,142.17446391861435,0.6154744186956221,1.025790697826037,0.4103162791304148,transform,322_122,1,reverse,1
C112604J,2004,142.9,42.38,58.0,5.3,5.3,0.0,70.0,270.0,128.0,2.18288914056578,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_132,0,reverse,1
C112804I,2004,145.12,43.01,39.0,6.7,6.4,6.7,64.0,274.0,129.0,1.3569760498991894,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_133,0,reverse,1
C112904B,2004,145.29,43.01,41.5,5.1,5.1,0.0,71.0,266.0,133.0,1.2921625284769778,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_133,0,reverse,1
C120204G,2004,154.97,48.1,50.0,4.9,4.9,4.9,68.0,253.0,149.0,0.8540932267615777,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,334_138,1,reverse,1
C120504D,2004,141.99,41.47,69.1,5.0,5.0,0.0,74.0,317.0,104.0,2.5415398875484896,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_131,0,reverse,1
C120604A,2004,145.23,42.9,35.0,6.5,6.5,6.5,62.0,277.0,129.0,1.2111746364583522,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_132,0,reverse,1
C121204A,2004,128.87,31.76,10.0,4.9,4.9,4.4,4.0,137.0,228.0,0.16896653514823626,:CTF,AM,YA,157,0.18083975351032944,80.02662759060397,0.05425192605309883,0.09041987675516472,0.03616795070206589,transform,308_121,1,normal,2
C121304D,2004,129.32,31.82,16.3,4.9,4.9,4.8,9.0,154.0,58.0,0.1250390339054307,:CRB,YA,ON,154,0.0,0.0,0.0,0.0,0.0,unknown,309_121,1,reverse,1
C121404A,2004,141.79,44.12,10.0,5.8,5.8,5.3,76.0,96.0,280.0,3.0201814001811207,:CCB,OK,AM,101,0.45815453373437887,72.4714921229718,0.13744636012031367,0.22907726686718943,0.09163090674687578,transform,321_134,0,normal,2
C121804B,2004,156.31,48.84,11.0,6.1,5.5,6.1,67.0,303.0,129.0,0.6586052231800206,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_138,1,reverse,1
C121804D,2004,156.31,48.83,10.0,5.0,5.0,0.0,77.0,239.0,124.0,0.6486268881259841,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_138,1,reverse,1
C121804E,2004,156.17,48.77,10.0,5.8,5.6,5.8,63.0,283.0,124.0,0.615055151998592,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_138,1,reverse,1
C121904C,2004,141.4,36.38,37.0,5.1,4.9,5.1,69.0,296.0,111.0,1.2346236025607165,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,0,reverse,1
C122104A,2004,145.41,42.96,37.4,5.7,5.7,5.2,68.0,271.0,130.0,1.184080419566179,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_132,0,reverse,1
C122804E,2004,138.79,37.24,35.8,5.2,5.2,4.2,72.0,141.0,299.0,0.8897640136575595,:CCB,OK,AM,101,0.5006953462197572,79.69095157977418,0.15020860386592716,0.2503476731098786,0.10013906924395144,transform,318_127,1,normal,2
C122904M,2004,142.02,38.46,44.5,5.2,5.2,0.0,65.0,299.0,109.0,1.930594273792386,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C123004K,2004,141.49,38.92,70.8,5.0,5.0,0.0,42.0,96.0,302.0,2.5456966138956982,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_128,0,normal,2
C123104O,2004,140.84,36.86,89.6,5.0,5.0,0.0,37.0,293.0,96.0,1.944388705994767,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,320_126,0,reverse,1
C200501031700A,2005,156.18,49.05,41.4,5.1,5.1,0.0,71.0,325.0,129.0,0.8842877585944494,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_139,1,reverse,1
C200501061300A,2005,142.07,41.46,65.5,5.2,5.2,0.0,72.0,317.0,111.0,2.461549308870344,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_131,0,reverse,1
C200501121841A,2005,141.56,34.09,20.1,5.2,5.2,5.1,73.0,283.0,98.0,0.29186169669896134,CCB,OK,PS,75,1.8148124468928248,114.58572854818959,0.5444437340678474,0.9074062234464124,0.362962489378565,transform,321_124,1,reverse,1
C200501122003A,2005,145.33,42.44,38.3,5.3,5.3,4.6,84.0,328.0,141.0,0.7546548880117306,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_132,1,reverse,1
C200501132047A,2005,175.49,51.8,29.4,5.2,5.2,4.7,53.0,302.0,161.0,0.6965258358453038,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,355_141,1,strike-slip,0
C200501132353A,2005,153.35,48.54,140.2,4.9,4.9,0.0,27.0,8.0,131.0,2.1386712603857494,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,333_138,0,reverse,1
C200501161804A,2005,157.41,52.52,133.0,4.9,4.9,0.0,36.0,72.0,322.0,2.9371947773343274,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,337_142,0,normal,2
C200501181409A,2005,144.87,42.95,42.0,6.3,6.3,5.7,66.0,264.0,131.0,1.433821467268509,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,324_132,0,reverse,1
C200501190611A,2005,141.49,34.06,27.8,6.4,5.8,6.4,66.0,257.0,85.0,0.30052162983718406,CCB,OK,PS,75,1.8193515413632713,114.63235270693438,0.5458054624089813,0.9096757706816356,0.36387030827265426,transform,321_124,1,reverse,1
C200501191351A,2005,141.53,33.83,16.2,5.1,5.1,4.8,71.0,308.0,89.0,0.3514046243292797,:OCB,PS,CL,79,2.1227073855548997,141.09028593582417,0.6368122156664698,1.0613536927774498,0.42454147711097995,transform,321_123,1,reverse,1
C200501200259A,2005,156.18,49.83,38.4,5.5,5.5,4.9,79.0,302.0,125.0,1.4431356000043762,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_139,0,reverse,1
C200501201416A,2005,141.51,33.86,51.3,5.3,5.3,0.0,68.0,274.0,90.0,0.3814068824759326,:OCB,PS,CL,79,2.124406867026712,141.06428537848024,0.6373220601080136,1.062203433513356,0.4248813734053425,transform,321_123,1,reverse,1
C200501211245A,2005,141.55,34.02,10.0,5.7,5.3,5.7,61.0,288.0,77.0,0.35371351401946427,CCB,OK,PS,75,1.8220931248119765,114.65446813684264,0.546627937443593,0.9110465624059882,0.3644186249623953,transform,321_124,1,reverse,1
C200501211758A,2005,141.37,34.0,10.0,5.5,5.3,5.5,74.0,261.0,90.0,0.36350137551321254,CCB,OK,PS,75,1.8279723371088847,114.72025625838592,0.5483917011326654,0.9139861685544424,0.365594467421777,transform,321_124,1,reverse,1
C200501251100A,2005,173.29,52.12,13.8,4.9,4.9,4.3,53.0,303.0,160.0,0.5444806791797046,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,353_142,1,strike-slip,0
C200501251854A,2005,154.36,49.31,133.9,5.4,5.4,0.0,44.0,36.0,154.0,2.103192135778359,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,334_139,0,strike-slip,0
C200501310939A,2005,143.64,41.83,21.9,5.5,5.5,5.2,72.0,300.0,121.0,1.2762777910784269,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_131,0,reverse,1
C200502041834A,2005,142.05,33.16,20.8,5.2,5.2,0.0,3.0,271.0,166.0,0.1000012499921928,:OCB,PS,CL,79,2.0862161241945514,141.6530717603682,0.6258648372583654,1.0431080620972757,0.4172432248389103,transform,322_123,1,strike-slip,0
C200502070939A,2005,147.48,43.79,36.8,5.1,5.1,4.3,14.0,204.0,107.0,1.0384798553655337,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,0,reverse,1
C200502080229A,2005,139.98,36.15,81.2,4.9,4.9,0.0,75.0,249.0,101.0,1.3589646095465364,CCB,OK,PS,75,1.636037996453057,113.01737845822954,0.4908113989359171,0.8180189982265285,0.3272075992906114,transform,319_126,0,reverse,1
C200502120810A,2005,154.41,48.3,40.7,5.0,5.0,4.4,8.0,129.0,357.0,1.2685878921068068,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,334_138,0,strike-slip,0
C200502151946A,2005,139.69,35.98,46.2,5.2,5.2,0.0,64.0,299.0,150.0,1.0681286486186885,CCB,OK,PS,75,1.6583041503391316,113.24498196965293,0.4974912451017395,0.8291520751695658,0.3316608300678263,transform,319_125,0,strike-slip,0
C200502221120A,2005,137.15,33.18,369.5,5.3,5.3,0.0,56.0,66.0,286.0,0.17501645636911256,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_123,1,normal,2
C200502241858A,2005,152.99,50.34,269.8,5.0,5.0,0.0,25.0,91.0,319.0,3.7541309566929013,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_140,0,normal,2
C200502251533A,2005,147.37,44.39,68.5,5.1,5.1,0.0,19.0,4.0,130.0,1.529137145582434,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_134,0,reverse,1
C200502261237A,2005,142.38,40.73,68.0,5.8,5.8,0.0,79.0,25.0,281.0,2.0151210484732585,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_130,0,normal,2
C200503080451A,2005,161.57,53.49,41.5,4.9,4.9,4.6,74.0,333.0,139.0,0.83611721666283,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,341_143,1,reverse,1
C200503082358A,2005,141.85,52.22,9.1,5.1,5.1,4.2,57.0,159.0,250.0,0.8649214068341694,:CCB,OK,AM,101,0.4055377557066464,65.10187983705002,0.12166132671199392,0.2027688778533232,0.08110755114132928,transform,321_142,1,normal,2
C200503111847A,2005,144.67,43.08,54.1,4.9,4.9,0.0,59.0,239.0,124.0,1.6585728805210962,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,324_133,0,reverse,1
C200503140654A,2005,152.3,47.68,128.1,5.2,5.2,0.0,34.0,121.0,299.0,2.1647178314967395,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_137,0,normal,2
C200503161323A,2005,146.89,43.47,39.3,5.6,5.6,5.0,59.0,261.0,118.0,0.9072447354490474,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
C200503200153A,2005,130.13,33.81,10.0,6.7,5.9,6.7,8.0,348.0,256.0,1.7914444897902972,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,310_123,0,normal,2
C200503240618A,2005,142.89,41.39,35.0,4.9,4.9,4.4,64.0,340.0,116.0,1.6555799588059967,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_131,0,reverse,1
C200503281101A,2005,146.9,43.43,39.7,5.0,5.0,0.0,70.0,272.0,123.0,0.867698686180863,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
C200503291700A,2005,154.13,47.57,14.4,5.3,5.3,4.7,78.0,270.0,121.0,0.8943258690209002,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,334_137,1,reverse,1
C200503301305A,2005,142.26,34.01,35.0,5.0,5.0,0.0,19.0,91.0,299.0,0.4280377203004261,:OCB,PS,CL,79,2.1454923514462947,140.78588198476996,0.6436477054338884,1.0727461757231473,0.42909847028925896,transform,322_124,1,normal,2
C200504031757A,2005,141.65,37.39,37.6,5.2,5.2,4.9,81.0,18.0,155.0,1.6369501641772641,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_127,0,strike-slip,0
C200504102222A,2005,140.4,35.6,43.0,6.1,6.1,5.4,68.0,258.0,95.0,0.9698252419895048,CCB,OK,PS,75,1.6847464044820515,113.44333989832133,0.5054239213446154,0.8423732022410257,0.3369492808964103,transform,320_125,1,reverse,1
C200504130950A,2005,142.29,31.24,52.8,5.1,5.1,0.0,5.0,254.0,26.0,0.15104979311472233,:OCB,PS,CL,79,1.9627110375444226,143.47464571887025,0.5888133112633267,0.9813555187722113,0.3925422075088845,transform,322_121,1,strike-slip,0
C200504140956A,2005,135.4,43.3,366.8,4.9,4.9,0.0,37.0,126.0,284.0,3.2268811893219573,:CCB,OK,AM,101,0.47256901531946216,74.99885507732012,0.14177070459583865,0.23628450765973108,0.09451380306389244,transform,315_133,0,normal,2
C200504192111A,2005,130.18,33.64,18.7,5.3,5.3,5.0,6.0,358.0,268.0,1.6206077131742926,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,310_123,0,normal,2
C200504270915A,2005,152.52,46.68,52.9,5.0,5.0,0.0,77.0,274.0,126.0,1.2056991706059976,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_136,0,reverse,1
C200504300108A,2005,147.23,43.86,51.2,5.2,5.2,0.0,49.0,56.0,165.0,1.1805147224833767,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,0,strike-slip,0
C200505161150A,2005,152.28,46.2,33.4,4.9,4.9,4.4,73.0,283.0,129.0,0.8999102677489562,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_136,1,reverse,1
C200505181633A,2005,144.59,42.99,49.9,5.0,5.0,0.0,68.0,248.0,132.0,1.6429254395741832,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,324_132,0,reverse,1
C200505190114A,2005,140.83,35.43,47.5,5.5,5.5,0.0,73.0,225.0,27.0,0.8891012315816522,CCB,OK,PS,75,1.6939584790968607,113.50152863174151,0.5081875437290582,0.8469792395484304,0.3387916958193722,transform,320_125,1,strike-slip,0
C200505201115A,2005,154.92,48.78,57.5,5.2,5.2,0.0,45.0,301.0,101.0,1.3377418136546386,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,334_138,0,reverse,1
C200505202201A,2005,142.07,38.82,43.4,5.0,5.0,4.2,63.0,282.0,94.0,1.9581601696490707,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
C200505211629A,2005,138.46,30.71,395.5,5.1,5.1,0.0,14.0,48.0,300.0,2.744571871895507,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,318_120,0,normal,2
C200505231510A,2005,178.51,51.04,32.3,4.9,4.9,4.5,70.0,330.0,168.0,0.42127094606678284,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_141,1,strike-slip,0
C200505261817A,2005,133.62,34.07,38.3,4.9,4.9,4.4,11.0,92.0,346.0,2.1552408426902074,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,313_124,0,strike-slip,0
C200505270807A,2005,140.36,38.58,109.6,5.1,5.1,0.0,55.0,119.0,301.0,2.2657638535381515,:CCB,OK,AM,101,0.4915535370602342,77.97927040683082,0.14746606111807026,0.2457767685301171,0.09831070741204684,transform,320_128,0,normal,2
C200505280131A,2005,159.46,51.53,28.4,5.0,5.0,4.4,76.0,302.0,124.0,0.7933341099435991,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_141,1,reverse,1
C200505282055A,2005,137.55,34.4,296.4,4.9,4.9,0.0,14.0,172.0,268.0,0.8303049138720017,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_124,1,normal,2
C200505290840A,2005,179.59,51.24,56.5,4.9,4.9,0.0,66.0,316.0,162.0,0.7410089405668484,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,359_141,1,strike-slip,0
C200505301118A,2005,140.79,31.92,61.8,5.2,5.2,0.0,60.0,54.0,273.0,1.310491224694005,:OCB,PS,CL,79,1.984266535229838,143.08438758893772,0.5952799605689514,0.992133267614919,0.39685330704596766,transform,320_121,0,normal,2
C200505310204A,2005,131.2,31.4,34.2,5.5,5.5,5.3,71.0,334.0,114.0,0.484438241677926,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,311_121,1,reverse,1
C200506062237A,2005,157.01,50.72,48.2,5.0,5.0,4.3,80.0,298.0,128.0,1.6117105075043847,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,337_140,0,reverse,1
C200506100350A,2005,179.55,51.19,40.9,5.4,5.4,5.2,70.0,325.0,164.0,0.6982723322601243,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,359_141,1,strike-slip,0
C200506120417A,2005,143.87,52.79,10.0,5.6,5.6,5.1,64.0,317.0,88.0,1.1149673762043562,:CCB,OK,AM,101,0.3981113811861041,64.04885972727446,0.11943341435583123,0.19905569059305206,0.07962227623722083,transform,323_142,0,reverse,1
C200506122221A,2005,161.44,54.97,15.4,5.1,5.1,4.2,10.0,218.0,41.0,1.8521539055920895,:CTF,AT,EU,98,5.243062837645906,59.489728216828404,1.5729188512937717,2.621531418822953,1.048612567529181,transform,341_144,0,reverse,1
C200506141149A,2005,179.6,51.02,47.5,5.2,5.2,5.1,68.0,319.0,158.0,0.5219715030535712,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,359_141,1,strike-slip,0
C200506141710A,2005,179.41,51.23,51.1,6.0,6.0,0.0,62.0,318.0,158.0,0.776005315703439,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,359_141,1,strike-slip,0
